SOL,LMST,PRESSURE_MEAN,N_POINTS
658,2.833333333333333,731.6561363636364,308
658,2.9166666666666665,731.813051948052,308
658,3.0,731.9855185185186,270
658,3.083333333333333,,0
658,3.1666666666666665,,0
658,3.25,,0
658,3.333333333333333,,0
658,3.4166666666666665,,0
658,3.5,,0
658,3.583333333333333,,0
658,3.6666666666666665,,0
658,3.75,,0
658,3.833333333333333,,0
658,3.9166666666666665,,0
658,4.0,734.5720792079208,303
658,4.083333333333333,734.5424025974025,308
658,4.166666666666666,734.5106818181819,308
658,4.25,734.4211363636364,308
658,4.333333333333333,734.3119093851133,309
658,4.416666666666666,734.378961038961,308
658,4.5,734.3844155844157,308
658,4.583333333333333,734.7286688311688,308
658,4.666666666666666,735.0426537216829,309
658,4.75,735.037435064935,308
658,4.833333333333333,734.641331168831,308
658,4.916666666666666,734.5108766233767,308
658,5.0,734.4369902912621,309
658,5.083333333333333,734.3418181818182,11
658,5.166666666666666,,0
658,5.25,,0
658,5.333333333333333,,0
658,5.416666666666666,,0
658,5.5,,0
658,5.583333333333333,,0
658,5.666666666666666,,0
658,5.75,,0
658,5.833333333333333,,0
658,5.916666666666666,,0
658,6.0,733.1905960264901,302
658,6.083333333333333,733.0448220064724,309
658,6.166666666666666,732.9834090909092,308
658,6.25,733.0241558441559,308
658,6.333333333333333,733.0537337662337,308
658,6.416666666666666,732.884498381877,309
658,6.5,732.8468181818182,308
658,6.583333333333333,732.8927922077922,308
658,6.666666666666666,732.9461688311687,308
658,6.75,733.3424595469256,309
658,6.833333333333333,733.8783766233765,308
658,6.916666666666666,734.4451948051948,308
658,7.0,735.134935064935,308
658,7.083333333333333,735.54,1
658,7.166666666666666,,0
658,7.25,,0
658,7.333333333333333,,0
658,7.416666666666666,,0
658,7.5,,0
658,7.583333333333333,,0
658,7.666666666666666,,0
658,7.75,,0
658,7.833333333333333,,0
658,7.916666666666666,,0
658,8.0,749.3580132450331,302
658,8.083333333333332,751.0606796116505,309
658,8.166666666666666,752.2497077922078,308
658,8.25,752.9670454545454,308
658,8.333333333333332,754.4202922077922,308
658,8.416666666666666,754.6337216828479,309
658,8.5,753.7750649350648,308
658,8.583333333333332,753.5285714285714,308
658,8.666666666666666,753.3208766233766,308
658,8.75,753.074142394822,309
658,8.833333333333332,752.5897727272728,308
658,8.916666666666666,751.802564935065,308
658,9.0,751.0350324675323,308
658,9.083333333333332,750.5733333333334,12
658,9.166666666666666,,0
658,9.25,,0
658,9.333333333333332,,0
658,9.416666666666666,,0
658,9.5,,0
658,9.583333333333332,,0
658,9.666666666666666,,0
658,9.75,,0
658,9.833333333333332,,0
658,9.916666666666666,,0
658,10.0,735.1806535947712,306
658,10.083333333333332,734.4533333333334,9
658,10.166666666666666,,0
658,10.25,,0
658,10.333333333333332,730.1581456953642,302
658,10.416666666666666,729.1436688311688,308
658,10.5,728.2691909385113,309
658,10.583333333333332,727.5323376623377,308
658,10.666666666666666,726.7229220779221,308
658,10.75,726.2272727272727,308
658,10.833333333333332,725.6048867313917,309
658,10.916666666666666,724.9382792207792,308
658,11.0,724.5890584415584,308
658,11.083333333333332,724.2698051948053,308
658,11.166666666666666,724.0308737864078,309
658,11.25,723.9197077922079,308
658,11.333333333333332,723.7005194805195,308
658,11.416666666666666,723.49487012987,308
658,11.5,723.2273462783171,309
658,11.583333333333332,723.243474025974,308
658,11.666666666666666,723.0520454545455,308
658,11.75,722.7498701298701,308
658,11.833333333333332,722.5977022653722,309
658,11.916666666666666,722.5581818181818,11
658,12.0,722.26619205298,302
658,12.083333333333332,722.1601948051949,308
658,12.166666666666666,722.1063430420711,309
658,12.25,722.1381168831169,308
658,12.333333333333332,722.0422077922078,308
658,12.416666666666666,721.9653896103896,308
658,12.5,721.7211003236246,309
658,12.583333333333332,721.7258766233766,308
658,12.666666666666666,721.7438636363636,308
658,12.75,721.7809740259739,308
658,12.833333333333332,721.6699352750809,309
658,12.916666666666666,721.7344805194805,308
658,13.0,721.6242532467533,308
658,13.083333333333332,721.7491558441558,308
658,13.166666666666666,721.4606148867315,309
658,13.25,721.0328571428571,308
658,13.333333333333332,720.638961038961,308
658,13.416666666666666,720.1287987012986,308
658,13.5,719.7383171521036,309
658,13.583333333333332,719.3319155844156,308
658,13.666666666666666,718.7935064935065,308
658,13.75,718.2635714285714,308
658,13.833333333333332,717.7456818181818,308
658,13.916666666666666,717.3561538461538,13
658,14.0,716.587119205298,302
658,14.083333333333332,716.113051948052,308
658,14.166666666666666,715.661461038961,308
658,14.25,715.1979288025889,309
658,14.333333333333332,714.8907792207792,308
658,14.416666666666666,714.5962987012987,308
658,14.5,714.0953896103896,308
658,14.583333333333332,713.7027508090615,309
658,14.666666666666666,713.5414285714285,308
658,14.75,713.2905194805195,308
658,14.833333333333332,712.9114610389611,308
658,14.916666666666666,712.5560194174757,309
658,15.0,712.1833766233766,308
658,15.083333333333332,711.8182467532467,308
658,15.166666666666666,711.5675324675324,308
658,15.25,711.2508414239481,309
658,15.333333333333332,710.8942857142857,308
658,15.416666666666666,710.4147727272727,308
658,15.5,709.9825324675325,308
658,15.583333333333332,709.6008090614888,309
658,15.666666666666666,709.3856818181818,308
658,15.75,709.2300324675325,308
658,15.833333333333332,709.1522402597403,308
658,15.916666666666666,709.131,10
658,16.0,709.0772185430463,302
658,16.083333333333332,708.8720454545454,308
658,16.166666666666664,708.7964285714286,308
658,16.25,708.5950161812298,309
658,16.333333333333332,708.435616883117,308
658,16.416666666666664,708.2763636363636,308
658,16.5,708.1919480519481,308
658,16.583333333333332,707.9592233009707,309
658,16.666666666666664,707.8048376623377,308
658,16.75,707.6392207792208,308
658,16.833333333333332,707.5252272727273,308
658,16.916666666666664,707.4684466019418,309
658,17.0,707.4424025974026,308
658,17.083333333333332,707.3399025974026,308
658,17.166666666666664,707.2632467532468,308
658,17.25,707.0922330097087,309
658,17.333333333333332,706.9872402597402,308
658,17.416666666666664,706.8991558441559,308
658,17.5,706.8557792207793,308
658,17.583333333333332,706.839708737864,309
658,17.666666666666664,706.7856493506492,308
658,17.75,706.7362662337663,308
658,17.833333333333332,706.7067857142857,308
658,17.916666666666664,706.7053846153847,13
658,18.0,706.8061716171618,303
658,18.083333333333332,706.7898051948051,308
658,18.166666666666664,706.9252597402597,308
658,18.25,707.0903246753247,308
658,18.333333333333332,707.2597411003237,309
658,18.416666666666664,707.4362987012987,308
658,18.5,707.7335714285714,308
658,18.583333333333332,708.0332792207793,308
658,18.666666666666664,708.3395145631068,309
658,18.75,708.889448051948,308
658,18.833333333333332,709.442922077922,308
658,18.916666666666664,710.1014285714285,308
658,19.0,710.8452750809062,309
658,19.083333333333332,711.660909090909,308
658,19.166666666666664,712.4853571428571,308
658,19.25,713.4791558441559,308
658,19.333333333333332,714.669352750809,309
658,19.416666666666664,715.9378571428571,308
658,19.5,717.2442207792208,308
658,19.583333333333332,718.7618506493505,308
658,19.666666666666664,720.420064724919,309
658,19.75,722.196461038961,308
658,19.833333333333332,724.2589935064935,308
658,19.916666666666664,725.3,1
658,20.0,728.652508250825,303
658,20.083333333333332,730.6278571428571,308
658,20.166666666666664,732.5640259740261,308
658,20.25,734.3843506493506,308
658,20.333333333333332,736.0610355987054,309
658,20.416666666666664,737.3703896103897,308
658,20.5,738.0756168831168,308
658,20.583333333333332,738.5293506493506,308
658,20.666666666666664,738.9025242718446,309
658,20.75,739.0110064935066,308
658,20.833333333333332,738.8052272727273,308
658,20.916666666666664,738.5584415584416,308
658,21.0,738.1640129449838,309
658,21.083333333333332,737.779935064935,308
658,21.166666666666664,737.1297402597403,308
658,21.25,736.381103896104,308
658,21.333333333333332,735.8588025889967,309
658,21.416666666666664,735.2388636363637,308
658,21.5,734.9617207792209,308
658,21.583333333333332,734.9634090909092,308
658,21.666666666666664,734.9804530744337,309
658,21.75,734.7685714285715,308
658,21.833333333333332,734.3867532467532,308
658,21.916666666666664,733.8633333333332,12
658,22.0,732.9885099337748,302
658,22.083333333333332,732.4075080906148,309
658,22.166666666666664,732.6041558441559,308
658,22.25,732.5380519480518,308
658,22.333333333333332,732.6177272727273,308
658,22.416666666666664,732.9001618122977,309
658,22.5,733.1945454545455,308
658,22.583333333333332,733.3099350649351,308
658,22.666666666666664,733.4045129870129,308
658,22.75,733.4522977346279,309
658,22.833333333333332,733.8075324675325,308
658,22.916666666666664,734.4586363636364,308
658,23.0,734.8503896103896,308
658,23.083333333333332,735.3432362459547,309
658,23.166666666666664,735.8311038961039,308
658,23.25,736.1502922077922,308
658,23.333333333333332,736.6162337662338,308
658,23.416666666666664,737.2131715210356,309
658,23.5,737.9457142857142,308
658,23.583333333333332,738.6832792207791,308
658,23.666666666666664,739.4393506493507,308
658,23.75,740.1569902912622,309
658,23.833333333333332,740.5235064935065,308
658,23.916666666666664,740.6725,12
